"X1","X2","X3"
278876,"default",2012-06-01
278879,"default",2012-06-01
278880,"default",2012-08-01
278920,"not default",NA
278936,"not default",NA
278999,"default",2012-06-01
279005,"default",2012-06-01
279012,"default",2011-11-01
279078,"default",2011-07-01
279123,"default",2012-08-01
279146,"default",2011-10-01
279312,"not default",NA
279317,"not default",NA
279339,"default",2012-08-01
279345,"default",2011-10-01
279370,"not default",NA
279372,"default",2012-06-01
279376,"default",2012-06-01
279387,"default",2012-08-01
279390,"default",2012-08-01
279393,"not default",NA
279397,"default",2011-12-01
279401,"default",2011-07-01
279423,"default",2011-10-01
279426,"not default",NA
279427,"default",2011-10-01
279430,"default",2011-10-01
279432,"default",2011-10-01
279434,"not default",NA
279435,"default",2011-10-01
279436,"default",2012-06-01
279441,"default",2012-08-01
279453,"not default",NA
279481,"default",2011-12-01
279498,"default",2011-09-01
279540,"not default",NA
279551,"default",2012-08-01
279605,"default",2012-08-01
279636,"default",2011-12-01
279702,"default",2012-06-01
279736,"default",2012-05-01
279818,"not default",NA
279835,"default",2012-08-01
279844,"default",2012-06-01
279890,"default",2012-08-01
279953,"default",2012-08-01
279976,"default",2012-06-01
280008,"default",2012-08-01
280035,"not default",NA
280039,"not default",NA
280044,"not default",NA
280046,"not default",NA
280047,"not default",NA
280050,"not default",NA
280064,"default",2011-11-01
280067,"default",2011-11-01
280088,"default",2011-11-01
280145,"default",2012-05-01
280166,"not default",NA
280167,"not default",NA
280181,"default",2011-12-01
280186,"not default",NA
280193,"not default",NA
280202,"not default",NA
280204,"not default",NA
280327,"default",2011-11-01
280339,"default",2012-03-01
280357,"default",2012-08-01
280390,"default",2012-08-01
280402,"default",2012-02-01
280431,"default",2011-08-01
280436,"not default",NA
280441,"default",2011-08-01
280453,"default",2012-08-01
280458,"default",2012-11-01
280483,"default",2012-06-01
280486,"default",2012-07-01
280489,"default",2012-07-01
280546,"default",2012-08-01
280547,"default",2012-02-01
280553,"not default",NA
280560,"not default",NA
280577,"not default",NA
280579,"not default",NA
280581,"not default",NA
280584,"not default",NA
280602,"not default",NA
280636,"default",2012-03-01
280639,"default",2011-08-01
280753,"default",2012-06-01
280771,"default",2013-02-01
280789,"default",2011-11-01
280792,"default",2011-10-01
280808,"default",2012-02-01
280809,"default",2011-09-01
280816,"default",2012-08-01
280844,"default",2012-08-01
280873,"not default",NA
280916,"default",2012-03-01
280929,"default",2011-09-01
280932,"default",2011-12-01
280945,"default",2012-03-01
280946,"not default",NA
280957,"default",2011-08-01
281043,"not default",NA
281052,"default",2012-07-01
281053,"default",2012-08-01
281055,"default",2012-08-01
281131,"default",2012-08-01
281132,"default",2012-07-01
281133,"not default",NA
281143,"default",2012-08-01
281187,"default",2012-02-01
281188,"default",2011-07-01
281195,"default",2012-05-01
281199,"default",2011-07-01
281220,"default",2011-11-01
281222,"default",2012-02-01
281226,"default",2011-10-01
281233,"default",2011-12-01
281235,"not default",NA
281246,"default",2012-02-01
281300,"default",2012-08-01
281317,"default",2012-08-01
281379,"default",2012-08-01
281422,"default",2012-01-01
281470,"default",2011-10-01
281476,"default",2012-06-01
281526,"not default",NA
281531,"default",2012-09-01
281538,"default",2012-08-01
281552,"default",2012-08-01
281562,"default",2012-06-01
281584,"default",2012-05-01
281585,"default",2012-06-01
281609,"default",2012-06-01
281625,"default",2012-06-01
281628,"default",2012-05-01
281635,"default",2012-06-01
281649,"not default",NA
281657,"default",2011-07-01
281662,"not default",NA
281666,"default",2012-06-01
281670,"not default",NA
281676,"not default",NA
281678,"default",2011-07-01
281686,"default",2012-08-01
281737,"not default",NA
281743,"default",2012-05-01
281773,"default",2012-01-01
281802,"not default",NA
281806,"not default",NA
281830,"default",2012-09-01
281910,"default",2012-06-01
281916,"default",2011-10-01
281923,"default",2012-06-01
281935,"not default",NA
281943,"default",2012-08-01
281947,"default",2012-08-01
281987,"default",2012-06-01
281995,"default",2012-07-01
282009,"not default",NA
282017,"default",2011-10-01
282030,"default",2012-01-01
282041,"default",2011-07-01
282044,"default",2012-08-01
282051,"default",2012-06-01
282052,"not default",NA
282136,"default",2012-05-01
282137,"default",2012-08-01
282193,"not default",NA
282200,"default",2012-06-01
282247,"not default",NA
282248,"default",2012-08-01
282258,"default",2011-11-01
282265,"default",2011-12-01
282286,"default",2012-08-01
282289,"not default",NA
282306,"default",2012-01-01
282309,"default",2011-10-01
282318,"not default",NA
282320,"not default",NA
282325,"default",2011-10-01
282327,"not default",NA
282334,"not default",NA
282345,"not default",NA
282346,"default",2012-06-01
282347,"default",2012-02-01
282361,"default",2012-07-01
282381,"default",2012-01-01
282384,"not default",NA
282388,"default",2012-05-01
282397,"not default",NA
282408,"not default",NA
282409,"not default",NA
282412,"default",2011-11-01
282416,"not default",NA
282449,"not default",NA
282457,"default",2012-04-01
282471,"default",2012-02-01
282474,"default",2011-11-01
282479,"not default",NA
282485,"not default",NA
282494,"default",2012-08-01
282501,"default",2011-11-01
282527,"not default",NA
282531,"default",2011-11-01
282568,"not default",NA
282571,"not default",NA
282575,"not default",NA
282599,"not default",NA
282604,"not default",NA
282607,"not default",NA
282608,"not default",NA
282614,"default",2012-05-01
282636,"default",2011-10-01
282719,"default",2011-10-01
282735,"default",2012-02-01
282738,"default",2011-10-01
282761,"default",2012-07-01
282764,"default",2011-12-01
282774,"default",2012-08-01
282775,"default",2012-07-01
282778,"not default",NA
282782,"default",2011-10-01
282789,"default",2012-01-01
282792,"default",2011-10-01
282794,"not default",NA
282798,"default",2011-07-01
282801,"default",2012-08-01
282830,"default",2012-05-01
282834,"not default",NA
282911,"default",2012-08-01
282913,"default",2012-06-01
282927,"default",2012-08-01
282954,"default",2011-09-01
282962,"not default",NA
282963,"not default",NA
282973,"not default",NA
283001,"default",2011-11-01
283008,"not default",NA
283054,"not default",NA
283057,"default",2011-12-01
283077,"not default",NA
283142,"default",2012-03-01
283162,"not default",NA
283179,"not default",NA
283209,"default",2012-08-01
283212,"not default",NA
283214,"default",2012-08-01
283216,"not default",NA
283217,"not default",NA
283230,"default",2012-02-01
283237,"default",2012-05-01
283259,"not default",NA
283261,"default",2012-04-01
283265,"not default",NA
283267,"default",2012-08-01
283281,"default",2012-08-01
283310,"default",2012-07-01
283408,"default",2011-09-01
283413,"default",2011-09-01
283415,"default",2011-11-01
283417,"not default",NA
283428,"default",2012-05-01
283439,"default",2011-10-01
283444,"default",2012-02-01
283483,"default",2011-10-01
283484,"default",2012-08-01
283485,"default",2011-10-01
283487,"default",2011-10-01
283502,"default",2012-08-01
283520,"default",2012-06-01
283526,"default",2012-06-01
283534,"not default",NA
283571,"default",2012-08-01
283588,"default",2012-05-01
283589,"default",2012-06-01
283594,"default",2012-07-01
283650,"default",2012-06-01
283706,"not default",NA
283775,"not default",NA
283788,"default",2011-08-01
283790,"default",2012-06-01
283795,"not default",NA
283801,"not default",NA
283809,"not default",NA
283810,"default",2012-06-01
283820,"default",2012-07-01
283823,"default",2012-08-01
283826,"default",2012-07-01
283832,"default",2012-06-01
283835,"default",2012-08-01
283864,"default",2011-12-01
283921,"not default",NA
283985,"default",2012-06-01
284007,"default",2012-05-01
284061,"not default",NA
284121,"not default",NA
284179,"default",2012-06-01
284182,"not default",NA
284188,"default",2012-08-01
284204,"not default",NA
284207,"not default",NA
284216,"not default",NA
284234,"default",2012-06-01
284239,"default",2012-07-01
284244,"default",2012-03-01
284247,"default",2012-04-01
284248,"not default",NA
284255,"not default",NA
284266,"default",2012-07-01
284272,"default",2012-03-01
284273,"default",2012-08-01
284279,"default",2012-05-01
284280,"default",2012-03-01
284285,"default",2012-05-01
284290,"not default",NA
284297,"not default",NA
284316,"default",2012-09-01
284372,"default",2012-08-01
284375,"default",2012-08-01
284387,"default",2012-12-01
284388,"not default",NA
284394,"default",2011-12-01
284418,"default",2012-07-01
284421,"not default",NA
284431,"default",2012-06-01
284436,"not default",NA
284442,"not default",NA
284446,"not default",NA
284450,"not default",NA
284461,"default",2011-10-01
284465,"default",2011-10-01
284482,"default",2012-06-01
284493,"not default",NA
284528,"default",2011-09-01
284541,"default",2011-11-01
284584,"not default",NA
284595,"default",2012-02-01
284602,"default",2012-05-01
284622,"not default",NA
284637,"default",2012-06-01
284638,"not default",NA
284660,"default",2012-05-01
284686,"default",2012-02-01
284710,"not default",NA
284727,"not default",NA
284757,"default",2011-12-01
284764,"default",2011-07-01
284773,"not default",NA
284785,"default",2012-08-01
284797,"not default",NA
284810,"not default",NA
284822,"not default",NA
284827,"default",2011-09-01
284829,"default",2012-08-01
284830,"default",2012-02-01
284844,"default",2011-10-01
284850,"not default",NA
284851,"default",2012-07-01
284852,"not default",NA
284853,"default",2011-10-01
284855,"default",2012-06-01
284861,"not default",NA
284921,"default",2011-11-01
284933,"default",2011-11-01
284937,"not default",NA
284950,"default",2012-05-01
284953,"default",2012-06-01
284967,"default",2012-06-01
285058,"default",2012-06-01
285060,"default",2012-06-01
285063,"not default",NA
285078,"default",2012-08-01
285085,"default",2012-06-01
285087,"default",2011-09-01
285088,"not default",NA
285104,"not default",NA
285105,"not default",NA
285108,"default",2012-07-01
285115,"not default",NA
285118,"default",2011-11-01
285124,"default",2012-08-01
285125,"default",2012-02-01
285129,"default",2012-08-01
285146,"default",2012-06-01
285197,"default",2012-08-01
285233,"not default",NA
285238,"not default",NA
285257,"default",2012-01-01
285283,"default",2012-01-01
285303,"not default",NA
285338,"default",2012-07-01
285346,"not default",NA
285348,"default",2012-04-01
285349,"not default",NA
285352,"not default",NA
285364,"not default",NA
285368,"default",2012-07-01
285385,"default",2012-06-01
285407,"default",2012-08-01
285431,"not default",NA
285433,"not default",NA
285443,"default",2013-02-01
285455,"not default",NA
285461,"not default",NA
285466,"default",2012-07-01
285555,"default",2013-01-01
285556,"not default",NA
285558,"default",2011-11-01
285565,"not default",NA
285566,"not default",NA
285600,"default",2011-11-01
285613,"default",2011-09-01
285617,"not default",NA
285627,"default",2011-12-01
285633,"default",2012-01-01
285638,"default",2011-12-01
285641,"default",2011-10-01
285648,"default",2012-08-01
285657,"not default",NA
285662,"default",2012-06-01
285663,"default",2012-06-01
285668,"not default",NA
285669,"default",2012-06-01
285685,"default",2011-11-01
285751,"not default",NA
285755,"not default",NA
285761,"default",2012-08-01
285764,"default",2012-04-01
285767,"default",2012-08-01
285769,"default",2012-02-01
285771,"default",2012-06-01
285776,"not default",NA
285779,"default",2012-10-01
285785,"not default",NA
285791,"not default",NA
285814,"default",2012-08-01
285817,"default",2011-09-01
285818,"default",2012-08-01
285819,"default",2012-05-01
285822,"default",2011-11-01
285823,"default",2012-02-01
285824,"default",2012-08-01
285826,"default",2011-10-01
285828,"default",2012-08-01
285831,"default",2012-01-01
285862,"default",2012-06-01
285877,"default",2012-06-01
285882,"not default",NA
285886,"default",2012-06-01
285887,"not default",NA
285893,"default",2012-06-01
285909,"default",2012-06-01
285913,"default",2012-06-01
285918,"not default",NA
285921,"default",2012-08-01
285976,"not default",NA
285996,"not default",NA
286014,"not default",NA
286015,"not default",NA
286028,"not default",NA
286041,"default",2012-08-01
286042,"not default",NA
286048,"default",2012-06-01
286053,"default",2012-06-01
286065,"default",2012-05-01
286067,"default",2012-08-01
286068,"not default",NA
286080,"default",2012-05-01
286082,"default",2013-03-01
286083,"not default",NA
286092,"default",2011-11-01
286105,"default",2011-10-01
286120,"default",2012-08-01
286122,"default",2011-12-01
286124,"default",2012-08-01
286132,"default",2012-01-01
286135,"default",2012-01-01
286155,"not default",NA
286159,"default",2011-11-01
286166,"default",2012-06-01
286167,"not default",NA
286172,"not default",NA
286181,"default",2012-06-01
286183,"not default",NA
286206,"default",2012-08-01
286269,"not default",NA
286272,"default",2012-06-01
286281,"default",2012-12-01
286284,"not default",NA
286297,"default",2012-08-01
286349,"default",2012-06-01
286375,"not default",NA
286386,"default",2012-08-01
286410,"default",2012-06-01
286418,"default",2012-08-01
286433,"default",2012-08-01
286435,"default",2012-06-01
286438,"default",2012-07-01
286449,"default",2012-08-01
286462,"not default",NA
286463,"not default",NA
286474,"not default",NA
286476,"default",2011-07-01
286478,"default",2011-07-01
286481,"default",2012-05-01
286486,"not default",NA
286487,"default",2012-08-01
286491,"not default",NA
286494,"default",2012-01-01
286498,"not default",NA
286500,"default",2011-11-01
286501,"default",2011-07-01
286531,"default",2011-11-01
286536,"default",2011-11-01
286571,"default",2012-03-01
286591,"default",2012-06-01
286612,"default",2012-02-01
286616,"default",2012-04-01
286623,"not default",NA
286639,"not default",NA
286651,"not default",NA
286696,"default",2012-06-01
286744,"not default",NA
286749,"not default",NA
286758,"default",2011-11-01
286819,"default",2012-06-01
286837,"default",2012-06-01
286844,"default",2012-06-01
286855,"default",2012-08-01
286857,"default",2011-07-01
286866,"default",2011-12-01
286876,"default",2012-05-01
286878,"not default",NA
286901,"not default",NA
286912,"default",2012-09-01
286915,"not default",NA
286928,"default",2012-08-01
286940,"default",2011-09-01
286942,"default",2012-06-01
286944,"default",2012-01-01
