"","X1","X2","X3"
"965",5646,"not default",NA
"966",5650,"default",2007-11-16
"967",5665,"default",2007-11-16
"968",5669,"not default",NA
"969",5671,"not default",NA
"970",5676,"not default",NA
"971",5680,"default",2007-12-16
"972",5681,"not default",NA
"973",5698,"default",2007-12-16
"974",5700,"default",2007-12-16
"975",5711,"default",2008-01-16
"976",5716,"not default",NA
"977",5717,"not default",NA
"978",5718,"not default",NA
"979",5724,"not default",NA
"980",5749,"not default",NA
"981",5762,"not default",NA
"982",5769,"default",2007-12-16
"983",5773,"default",2007-12-16
"984",5790,"default",2007-12-16
"985",5791,"not default",NA
"986",5792,"not default",NA
"987",5795,"not default",NA
"988",5796,"default",2007-12-16
"989",5801,"not default",NA
"990",5802,"not default",NA
"991",5812,"default",2007-11-16
"992",5816,"not default",NA
"993",5818,"default",2007-11-16
"994",5819,"not default",NA
"995",5820,"default",2007-12-16
"996",5826,"not default",NA
"997",5831,"not default",NA
"998",5842,"not default",NA
"999",5852,"not default",NA
"1000",5856,"not default",NA
"1001",5857,"default",2007-12-16
"1002",5866,"not default",NA
"1003",5871,"default",2007-12-16
"1004",5878,"not default",NA
"1005",5881,"not default",NA
"1006",5884,"not default",NA
"1007",5895,"default",2008-01-16
"1008",5898,"not default",NA
"1009",5905,"not default",NA
"1010",5916,"not default",NA
"1011",5934,"not default",NA
"1012",5942,"not default",NA
"1013",5944,"default",2007-12-16
"1014",5959,"not default",NA
"1015",5968,"default",2007-12-16
"1016",5969,"not default",NA
"1017",5971,"default",2008-01-16
"1018",5978,"not default",NA
"1019",5982,"not default",NA
"1020",5983,"default",2007-12-16
"1021",5993,"not default",NA
"1022",5994,"default",2008-02-16
"1023",5999,"default",2007-12-16
"1024",6005,"not default",NA
"1025",6025,"default",2007-12-16
"1026",6027,"not default",NA
"1027",6030,"default",2007-12-16
"1028",6033,"not default",NA
"1029",6038,"default",2007-11-16
"1030",6044,"default",2007-11-16
"1031",6050,"not default",NA
"1032",6078,"default",2007-11-16
"1033",6087,"default",2007-11-16
"1034",6093,"default",2007-12-16
"1035",6094,"default",2007-11-16
"1036",6115,"not default",NA
"1037",6117,"default",2007-12-16
"1038",6124,"not default",NA
"1039",6126,"default",2007-12-16
"1040",6127,"default",2007-12-16
"1041",6128,"not default",NA
"1042",6130,"not default",NA
"1043",6135,"not default",NA
"1044",6136,"default",2007-12-16
"1045",6140,"not default",NA
"1046",6142,"default",2007-12-16
"1047",6145,"default",2007-12-16
"1048",6150,"not default",NA
"1049",6151,"not default",NA
"1050",6156,"default",2007-12-16
"1051",6159,"not default",NA
"1052",6160,"not default",NA
"1053",6161,"not default",NA
"1054",6164,"default",2007-12-16
"1055",6178,"not default",NA
"1056",6187,"not default",NA
"1057",6190,"default",2007-12-16
"1058",6203,"default",2007-12-16
"1059",6204,"default",2007-12-16
"1060",6205,"not default",NA
"1061",6212,"default",2007-12-16
"1062",6217,"default",2007-12-16
"1063",6219,"default",2007-12-16
"1064",6223,"default",2007-12-16
"1065",6225,"not default",NA
"1066",6238,"not default",NA
"1067",6241,"not default",NA
"1068",6249,"not default",NA
"1069",6270,"default",2007-11-16
"1070",6277,"not default",NA
"1071",6280,"not default",NA
"1072",6311,"not default",NA
"1073",6316,"default",2007-12-16
"1074",6331,"not default",NA
"1075",6336,"not default",NA
"1076",6357,"default",2007-12-16
"1077",6366,"default",2007-12-16
"1078",6371,"default",2007-12-16
"1079",6375,"default",2007-12-16
"1080",6393,"default",2007-12-16
"1081",6396,"not default",NA
"1082",6401,"default",2007-12-16
"1083",6403,"default",2007-12-16
"1084",6405,"default",2007-12-16
"1085",6409,"not default",NA
"1086",6412,"not default",NA
"1087",6414,"default",2007-12-16
"1088",6421,"not default",NA
"1089",6423,"not default",NA
"1090",6425,"default",2007-12-16
"1091",6435,"not default",NA
"1092",6449,"not default",NA
"1093",6451,"default",2007-12-16
"1094",6457,"not default",NA
"1095",6474,"not default",NA
"1096",6479,"default",2007-12-16
"1097",6485,"default",2007-12-16
"1098",6489,"default",2007-12-16
"1099",6505,"not default",NA
"1100",6506,"not default",NA
"1101",6514,"not default",NA
"1102",6529,"default",2007-12-16
"1103",6531,"not default",NA
"1104",6536,"default",2007-11-16
"1105",6543,"not default",NA
"1106",6551,"not default",NA
"1107",6554,"not default",NA
"1108",6555,"not default",NA
"1109",6557,"not default",NA
"1110",6559,"not default",NA
"1111",6560,"not default",NA
"1112",6561,"not default",NA
"1113",6562,"not default",NA
"1114",6565,"not default",NA
"1115",6567,"not default",NA
"1116",6575,"default",2007-12-16
"1117",6576,"default",2007-12-16
"1118",6579,"default",2007-12-16
"1119",6580,"default",2007-12-16
"1120",6592,"not default",NA
"1121",6593,"not default",NA
"1122",6596,"default",2007-12-16
"1123",6597,"not default",NA
"1124",6615,"not default",NA
"1125",6632,"not default",NA
"1126",6652,"not default",NA
"1127",6660,"not default",NA
"1128",6661,"not default",NA
"1129",6671,"default",2007-12-16
"1130",6673,"default",2007-12-16
"1131",6674,"default",2007-12-16
"1132",6685,"default",2007-12-16
"1133",6689,"default",2007-12-16
"1134",6695,"default",2007-12-16
"1135",6698,"not default",NA
"1136",6699,"default",2008-01-16
"1137",6703,"not default",NA
"1138",6711,"not default",NA
"1139",6725,"default",2007-12-16
"1140",6732,"default",2007-12-16
"1141",6740,"default",2007-12-16
"1142",6741,"default",2007-12-16
"1143",6742,"not default",NA
"1144",6749,"default",2007-12-16
"1145",6752,"default",2007-12-16
"1146",6755,"default",2007-12-16
"1147",6766,"default",2007-12-16
"1148",6783,"not default",NA
"1149",6784,"not default",NA
"1150",6785,"not default",NA
"1151",6792,"not default",NA
"1152",6798,"not default",NA
"1153",6801,"not default",NA
"1154",6839,"default",2007-12-16
"1155",6847,"not default",NA
"1156",6850,"default",2008-01-16
"1157",6852,"not default",NA
"1158",6858,"not default",NA
"1159",6861,"not default",NA
"1160",6862,"not default",NA
"1161",6863,"not default",NA
"1162",6864,"not default",NA
"1163",6866,"not default",NA
"1164",6870,"not default",NA
"1165",6872,"not default",NA
"1166",6873,"not default",NA
"1167",6874,"not default",NA
"1168",6875,"not default",NA
"1169",6880,"default",2007-12-16
"1170",6883,"default",2007-12-16
"1171",6885,"default",2007-12-16
"1172",6898,"default",2007-12-16
"1173",6905,"not default",NA
"1174",6909,"default",2007-12-16
"1175",6917,"not default",NA
"1176",6919,"not default",NA
"1177",6920,"not default",NA
"1178",6922,"not default",NA
"1179",6928,"default",2007-12-16
"1180",6929,"default",2007-12-16
"1181",6936,"default",2007-12-16
"1182",6943,"not default",NA
"1183",6945,"not default",NA
"1184",6946,"default",2007-12-16
"1185",6947,"not default",NA
"1186",6952,"default",2007-12-16
"1187",6961,"not default",NA
"1188",6963,"not default",NA
"1189",6969,"not default",NA
"1190",6982,"not default",NA
"1191",6984,"default",2007-12-16
"1192",6997,"not default",NA
"1193",6999,"not default",NA
"1194",7002,"not default",NA
"1195",7035,"not default",NA
"1196",7043,"not default",NA
"1197",7046,"not default",NA
"1198",7047,"not default",NA
"1199",7048,"not default",NA
"1200",7051,"not default",NA
"1201",7062,"default",2007-12-16
"1202",7070,"not default",NA
"1203",7100,"default",2007-12-16
"1204",7110,"not default",NA
"1205",7120,"default",2007-12-16
"1206",7128,"default",2007-12-16
"1207",7133,"default",2007-12-16
"1208",7141,"default",2007-12-16
"1209",7142,"not default",NA
"1210",7148,"not default",NA
"1211",7160,"not default",NA
"1212",7174,"not default",NA
"1213",7181,"not default",NA
"1214",7195,"not default",NA
"1215",7200,"not default",NA
"1216",7207,"not default",NA
"1217",7208,"not default",NA
"1218",7213,"default",2007-12-16
"1219",7217,"not default",NA
"1220",7224,"not default",NA
"1221",7235,"default",2007-12-16
"1222",7254,"not default",NA
"1223",7257,"not default",NA
"1224",7262,"default",2007-12-16
"1225",7265,"not default",NA
"1226",7266,"not default",NA
"1227",7267,"not default",NA
"1228",7268,"default",2007-12-16
"1229",7270,"not default",NA
"1230",7271,"default",2007-12-16
"1231",7272,"not default",NA
"1232",7277,"not default",NA
"1233",7281,"default",2007-12-16
"1234",7289,"not default",NA
"1235",7308,"default",2008-02-16
"1236",7313,"default",2008-01-16
"1237",7315,"default",2007-12-16
"1238",7334,"not default",NA
"1239",7335,"not default",NA
"1240",7338,"not default",NA
"1241",7345,"not default",NA
"1242",7346,"not default",NA
"1243",7354,"default",2007-12-16
"1244",7357,"not default",NA
"1245",7358,"not default",NA
"1246",7362,"default",2007-12-16
"1247",7364,"not default",NA
"1248",7366,"not default",NA
"1249",7368,"default",2007-12-16
"1250",7371,"default",2007-12-16
"1251",7376,"default",2007-12-16
"1252",7380,"not default",NA
"1253",7382,"default",2007-12-16
"1254",7398,"default",2007-12-16
"1255",7402,"default",2007-12-16
"1256",7405,"not default",NA
"1257",7418,"not default",NA
"1258",7426,"not default",NA
"1259",7438,"default",2007-12-16
"1260",7439,"default",2007-12-16
"1261",7448,"default",2007-12-16
"1262",7449,"not default",NA
"1263",7497,"default",2007-12-16
"1264",7501,"default",2007-12-16
"1265",7504,"default",2007-12-16
"1266",7510,"default",2007-12-16
"1267",7511,"not default",NA
"1268",7519,"not default",NA
"1269",7534,"default",2007-12-16
"1270",7535,"default",2007-12-16
"1271",7545,"not default",NA
"1272",7547,"default",2008-01-16
"1273",7548,"default",2007-12-16
"1274",7549,"default",2007-12-16
"1275",7557,"default",2008-01-16
"1276",7559,"default",2008-01-16
"1277",7565,"default",2008-01-16
"1278",7567,"default",2007-12-16
"1279",7615,"not default",NA
"1280",7624,"not default",NA
"1281",7640,"not default",NA
"1282",7641,"not default",NA
"1283",7644,"not default",NA
"1284",7646,"not default",NA
"1285",7648,"default",2007-12-16
"1286",7658,"not default",NA
"1287",7689,"not default",NA
"1288",7696,"default",2008-01-16
"1289",7697,"default",2008-01-16
"1290",7703,"default",2008-01-16
"1291",7705,"not default",NA
"1292",7706,"default",2008-01-16
"1293",7716,"not default",NA
"1294",7717,"default",2007-12-16
"1295",7720,"not default",NA
"1296",7723,"default",2008-01-16
"1297",7730,"not default",NA
"1298",7740,"default",2007-12-16
"1299",7742,"default",2007-12-16
"1300",7752,"default",2007-12-16
"1301",7763,"default",2007-12-16
"1302",7768,"default",2007-12-16
"1303",7770,"default",2007-12-16
"1304",7779,"default",2007-12-16
"1305",7794,"default",2008-01-16
"1306",7814,"default",2008-01-16
"1307",7818,"default",2007-12-16
"1308",7823,"default",2007-12-16
"1309",7826,"default",2008-01-16
"1310",7855,"not default",NA
"1311",7857,"default",2007-12-16
"1312",7859,"default",2008-02-16
"1313",7870,"default",2007-12-16
"1314",7871,"not default",NA
"1315",7877,"default",2007-12-16
"1316",7882,"default",2007-12-16
"1317",7888,"default",2007-12-16
"1318",7928,"not default",NA
"1319",7931,"default",2007-12-16
"1320",7933,"default",2007-12-16
"1321",7934,"default",2007-12-16
"1322",7944,"not default",NA
"1323",7952,"not default",NA
"1324",7961,"default",2007-12-16
"1325",7974,"default",2008-02-16
"1326",7977,"not default",NA
"1327",7990,"default",2008-01-16
"1328",7991,"not default",NA
"1329",7995,"not default",NA
"1330",8004,"default",2008-02-16
"1331",8008,"not default",NA
"1332",8013,"default",2008-01-16
"1333",8023,"default",2007-12-16
"1334",8024,"not default",NA
"1335",8028,"not default",NA
"1336",8032,"not default",NA
"1337",8038,"not default",NA
"1338",8040,"not default",NA
"1339",8045,"not default",NA
"1340",8050,"not default",NA
"1341",8053,"default",2007-12-16
"1342",8064,"default",2007-12-16
"1343",8066,"not default",NA
"1344",8067,"not default",NA
"1345",8070,"default",2007-12-16
"1346",8072,"default",2007-12-16
"1347",8076,"default",2007-12-16
"1348",8077,"not default",NA
"1349",8079,"default",2007-12-16
"1350",8080,"default",2008-01-16
"1351",8088,"not default",NA
"1352",8091,"not default",NA
"1353",8102,"not default",NA
"1354",8106,"not default",NA
"1355",8123,"not default",NA
"1356",8126,"not default",NA
"1357",8133,"default",2007-12-16
"1358",8139,"not default",NA
"1359",8141,"not default",NA
"1360",8144,"not default",NA
"1361",8145,"default",2007-12-16
"1362",8147,"default",2007-12-16
"1363",8149,"default",2007-12-16
"1364",8157,"default",2007-12-16
"1365",8167,"default",2007-12-16
"1366",8169,"default",2007-12-16
"1367",8173,"not default",NA
"1368",8175,"not default",NA
"1369",8176,"default",2007-12-16
"1370",8179,"not default",NA
"1371",8183,"default",2007-12-16
"1372",8184,"default",2007-12-16
"1373",8197,"default",2007-12-16
"1374",8204,"default",2007-12-16
"1375",8207,"default",2007-12-16
"1376",8212,"default",2007-12-16
"1377",8225,"default",2008-02-16
"1378",8229,"default",2008-02-16
"1379",8236,"not default",NA
"1380",8239,"not default",NA
"1381",8240,"not default",NA
"1382",8248,"not default",NA
"1383",8263,"not default",NA
"1384",8267,"default",2007-12-16
"1385",8275,"default",2008-01-16
"1386",8276,"default",2007-12-16
"1387",8279,"not default",NA
"1388",8284,"not default",NA
"1389",8290,"default",2008-01-16
"1390",8294,"default",2008-01-16
"1391",8298,"default",2008-01-16
"1392",8299,"not default",NA
"1393",8303,"not default",NA
"1394",8305,"not default",NA
"1395",8306,"not default",NA
"1396",8308,"not default",NA
"1397",8309,"default",2007-12-16
"1398",8317,"default",2007-12-16
"1399",8320,"default",2008-01-16
"1400",8326,"default",2008-01-16
"1401",8332,"default",2007-12-16
"1402",8334,"not default",NA
"1403",8338,"default",2007-12-16
"1404",8339,"default",2008-01-16
"1405",8346,"default",2007-12-16
"1406",8350,"not default",NA
"1407",8352,"not default",NA
"1408",8361,"not default",NA
"1409",8364,"not default",NA
"1410",8366,"not default",NA
"1411",8367,"default",2007-12-16
"1412",8368,"not default",NA
"1413",8372,"not default",NA
"1414",8387,"not default",NA
"1415",8388,"default",2007-12-16
"1416",8392,"not default",NA
"1417",8394,"not default",NA
"1418",8395,"not default",NA
"1419",8400,"not default",NA
"1420",8405,"default",2007-12-16
"1421",8412,"not default",NA
"1422",8428,"not default",NA
"1423",8430,"not default",NA
"1424",8432,"not default",NA
"1425",8441,"not default",NA
"1426",8449,"default",2007-12-16
"1427",8459,"default",2007-12-16
"1428",8460,"default",2007-12-16
"1429",8461,"not default",NA
"1430",8462,"not default",NA
"1431",8471,"default",2008-02-16
"1432",8473,"not default",NA
"1433",8486,"not default",NA
"1434",8497,"not default",NA
"1435",8500,"not default",NA
"1436",8510,"not default",NA
"1437",8519,"default",2007-12-16
"1438",8521,"default",2008-01-16
"1439",8524,"not default",NA
"1440",8526,"not default",NA
"1441",8560,"not default",NA
"1442",8562,"default",2008-01-16
"1443",8567,"not default",NA
"1444",8569,"not default",NA
"1445",8571,"default",2008-01-16
"1446",8576,"not default",NA
"1447",8579,"not default",NA
"1448",8586,"not default",NA
"1449",8587,"default",2007-12-16
"1450",8589,"not default",NA
"1451",8594,"default",2007-12-16
"1452",8596,"default",2007-12-16
"1453",8603,"not default",NA
"1454",8607,"not default",NA
"1455",8636,"not default",NA
"1456",8645,"not default",NA
"1457",8648,"not default",NA
"1458",8650,"default",2007-12-16
"1459",8655,"not default",NA
"1460",8664,"not default",NA
"1461",8675,"not default",NA
"1462",8676,"not default",NA
"1463",8681,"not default",NA
"1464",8684,"not default",NA
"1465",8686,"not default",NA
"1466",8703,"not default",NA
"1467",8705,"default",2008-01-16
"1468",8706,"default",2008-01-16
"1469",8713,"not default",NA
"1470",8714,"not default",NA
"1471",8724,"not default",NA
"1472",8727,"not default",NA
"1473",8731,"not default",NA
"1474",8737,"not default",NA
"1475",8745,"not default",NA
"1476",8747,"not default",NA
"1477",8752,"default",2008-01-16
"1478",8753,"default",2008-01-16
"1479",8754,"not default",NA
"1480",8755,"default",2008-01-16
"1481",8758,"default",2008-01-16
"1482",8759,"default",2008-01-16
"1483",8761,"not default",NA
"1484",8764,"not default",NA
"1485",8765,"default",2008-01-16
"1486",8766,"default",2008-01-16
"1487",8768,"default",2008-01-16
"1488",8773,"not default",NA
"1489",8775,"not default",NA
"1490",8780,"not default",NA
"1491",8781,"not default",NA
