"","X1","X2","X3"
"858",5100,"paid",2008-05-16
"859",5101,"paid",2008-09-16
"860",5102,"paid",2008-09-16
"861",5104,"paid",2008-09-16
"862",5105,"paid",2008-08-16
"863",5108,"paid",2008-11-16
"864",5109,"paid",2008-07-16
"865",5114,"paid",2008-07-16
"866",5116,"paid",2008-01-16
"867",5117,"paid",2008-01-16
"868",5121,"not paid",NA
"869",5122,"paid",2008-07-16
"870",5125,"paid",2008-07-16
"871",5126,"paid",2008-07-16
"872",5136,"not paid",NA
"873",5138,"paid",2008-05-16
"874",5142,"paid",2008-05-16
"875",5154,"not paid",NA
"876",5155,"paid",2008-07-16
"877",5156,"paid",2008-08-16
"878",5164,"paid",2008-07-16
"879",5174,"paid",2008-07-16
"880",5178,"paid",2008-07-16
"881",5190,"paid",2008-08-16
"882",5200,"not paid",NA
"883",5209,"paid",2008-09-16
"884",5216,"paid",2008-07-16
"885",5217,"paid",2008-07-16
"886",5221,"not paid",NA
"887",5222,"not paid",NA
"888",5237,"paid",2008-05-16
"889",5251,"paid",2008-03-16
"890",5252,"paid",2008-03-16
"891",5254,"paid",2008-03-16
"892",5258,"paid",2008-03-16
"893",5259,"paid",2008-05-16
"894",5265,"paid",2008-03-16
"895",5274,"paid",2008-05-16
"896",5284,"paid",2008-05-16
"897",5294,"not paid",NA
"898",5295,"not paid",NA
"899",5317,"paid",2007-12-16
"900",5319,"paid",2008-02-16
"901",5324,"paid",2008-02-16
"902",5328,"paid",2008-02-16
"903",5329,"paid",2008-02-16
"904",5332,"paid",2007-11-16
"905",5349,"paid",2008-01-16
"906",5362,"paid",2008-07-16
"907",5363,"paid",2008-07-16
"908",5365,"paid",2008-01-16
"909",5366,"paid",2008-07-16
"910",5367,"paid",2008-08-16
"911",5372,"paid",2008-06-16
"912",5382,"paid",2008-08-16
"913",5389,"paid",2007-11-16
"914",5390,"paid",2008-12-16
"915",5398,"paid",2008-08-16
"916",5399,"paid",2008-01-16
"917",5400,"paid",2008-08-16
"918",5406,"paid",2008-03-16
"919",5407,"paid",2008-03-16
"920",5410,"paid",2008-03-16
"921",5414,"paid",2008-05-16
"922",5427,"paid",2008-03-16
"923",5431,"paid",2008-03-16
"924",5434,"paid",2008-03-16
"925",5440,"paid",2008-08-16
"926",5442,"paid",2008-10-16
"927",5443,"paid",2008-08-16
"928",5448,"paid",2008-08-16
"929",5449,"paid",2008-03-16
"930",5452,"paid",2008-08-16
"931",5464,"paid",2008-05-16
"932",5465,"paid",2008-05-16
"933",5476,"paid",2008-05-16
"934",5492,"paid",2008-06-16
"935",5497,"paid",2008-06-16
"936",5503,"paid",2008-05-16
"937",5505,"paid",2008-06-16
"938",5516,"paid",2008-05-16
"939",5519,"paid",2008-05-16
"940",5521,"paid",2008-03-16
"941",5524,"paid",2008-03-16
"942",5526,"paid",2008-03-16
"943",5529,"paid",2008-03-16
"944",5530,"paid",2008-03-16
"945",5535,"paid",2008-03-16
"946",5537,"paid",2008-03-16
"947",5540,"paid",2008-05-16
"948",5543,"paid",2008-05-16
"949",5546,"paid",2008-03-16
"950",5548,"paid",2007-11-16
"951",5560,"paid",2008-05-16
"952",5563,"paid",2008-06-16
"953",5564,"not paid",NA
"954",5567,"paid",2008-06-16
"955",5569,"paid",2008-06-16
"956",5574,"paid",2007-11-16
"957",5585,"paid",2008-05-16
"958",5586,"paid",2008-05-16
"959",5588,"paid",2008-05-16
"960",5591,"paid",2008-05-16
"961",5596,"paid",2008-05-16
"962",5602,"paid",2008-05-16
"963",5640,"paid",2008-05-16
"964",5645,"paid",2008-05-16
"965",5646,"paid",2008-05-16
"966",5650,"paid",2008-05-16
"967",5665,"paid",2008-05-16
"968",5669,"paid",2008-05-16
"969",5671,"paid",2008-06-16
"970",5676,"paid",2008-06-16
"971",5680,"paid",2008-06-16
"972",5681,"paid",2008-05-16
"973",5698,"paid",2008-08-16
"974",5700,"paid",2008-08-16
"975",5711,"paid",2008-07-16
"976",5716,"paid",2007-11-16
"977",5717,"not paid",NA
"978",5718,"paid",2007-11-16
"979",5724,"paid",2008-05-16
"980",5749,"paid",2008-06-16
"981",5762,"paid",2008-06-16
"982",5769,"not paid",NA
"983",5773,"paid",2008-06-16
"984",5790,"paid",2008-06-16
"985",5791,"paid",2008-06-16
"986",5792,"paid",2008-06-16
"987",5795,"paid",2008-06-16
"988",5796,"paid",2008-08-16
"989",5801,"paid",2008-06-16
"990",5802,"paid",2008-06-16
"991",5812,"not paid",NA
"992",5816,"paid",2008-06-16
"993",5818,"not paid",NA
"994",5819,"paid",2008-06-16
"995",5820,"paid",2008-06-16
"996",5826,"paid",2008-06-16
"997",5831,"paid",2008-06-16
"998",5842,"paid",2008-06-16
"999",5852,"paid",2008-07-16
"1000",5856,"paid",2008-06-16
"1001",5857,"not paid",NA
"1002",5866,"paid",2008-07-16
"1003",5871,"not paid",NA
"1004",5878,"paid",2008-10-16
"1005",5881,"paid",2008-07-16
"1006",5884,"paid",2008-07-16
"1007",5895,"paid",2008-07-16
"1008",5898,"paid",2008-10-16
"1009",5905,"paid",2008-10-16
"1010",5916,"paid",2008-10-16
"1011",5934,"paid",2008-02-16
"1012",5942,"paid",2007-11-16
"1013",5944,"not paid",NA
"1014",5959,"paid",2007-11-16
"1015",5968,"not paid",NA
"1016",5969,"paid",2007-11-16
"1017",5971,"paid",2008-07-16
"1018",5978,"paid",2008-07-16
"1019",5982,"paid",2008-07-16
"1020",5983,"not paid",NA
"1021",5993,"paid",2008-07-16
"1022",5994,"paid",2008-05-16
"1023",5999,"not paid",NA
"1024",6005,"paid",2008-07-16
"1025",6025,"paid",2008-03-16
"1026",6027,"paid",2008-03-16
"1027",6030,"paid",2008-03-16
"1028",6033,"paid",2008-07-16
"1029",6038,"paid",2008-03-16
"1030",6044,"paid",2008-05-16
"1031",6050,"paid",2008-05-16
"1032",6078,"not paid",NA
"1033",6087,"not paid",NA
"1034",6093,"not paid",NA
"1035",6094,"not paid",NA
"1036",6115,"paid",2008-05-16
"1037",6117,"paid",2008-06-16
"1038",6124,"paid",2008-06-16
"1039",6126,"paid",2008-06-16
"1040",6127,"paid",2008-06-16
"1041",6128,"paid",2008-06-16
"1042",6130,"paid",2008-06-16
"1043",6135,"paid",2008-06-16
"1044",6136,"paid",2008-06-16
"1045",6140,"paid",2008-06-16
"1046",6142,"paid",2008-06-16
"1047",6145,"paid",2008-06-16
"1048",6150,"paid",2008-06-16
"1049",6151,"paid",2008-06-16
"1050",6156,"paid",2008-06-16
"1051",6159,"paid",2008-06-16
"1052",6160,"paid",2008-06-16
"1053",6161,"paid",2008-06-16
"1054",6164,"paid",2008-06-16
"1055",6178,"not paid",NA
"1056",6187,"paid",2007-11-16
"1057",6190,"not paid",NA
"1058",6203,"paid",2008-04-16
"1059",6204,"paid",2008-06-16
"1060",6205,"paid",2007-11-16
"1061",6212,"paid",2008-04-16
"1062",6217,"paid",2008-04-16
"1063",6219,"not paid",NA
"1064",6223,"not paid",NA
"1065",6225,"paid",2007-11-16
"1066",6238,"paid",2008-06-16
"1067",6241,"paid",2008-06-16
"1068",6249,"paid",2008-05-16
"1069",6270,"paid",2008-05-16
"1070",6277,"paid",2008-06-16
"1071",6280,"paid",2008-06-16
"1072",6311,"paid",2007-12-16
"1073",6316,"paid",2008-04-16
"1074",6331,"paid",2008-06-16
"1075",6336,"paid",2008-06-16
"1076",6357,"paid",2008-03-16
"1077",6366,"not paid",NA
"1078",6371,"not paid",NA
"1079",6375,"not paid",NA
"1080",6393,"paid",2008-03-16
"1081",6396,"paid",2008-03-16
"1082",6401,"paid",2008-03-16
"1083",6403,"paid",2008-03-16
"1084",6405,"paid",2008-03-16
"1085",6409,"paid",2008-03-16
"1086",6412,"paid",2008-02-16
"1087",6414,"paid",2008-03-16
"1088",6421,"paid",2008-06-16
"1089",6423,"paid",2008-06-16
"1090",6425,"paid",2008-06-16
"1091",6435,"paid",2008-06-16
"1092",6449,"paid",2008-06-16
"1093",6451,"paid",2008-12-16
"1094",6457,"paid",2008-06-16
"1095",6474,"paid",2007-12-16
"1096",6479,"paid",2008-08-16
"1097",6485,"paid",2008-08-16
"1098",6489,"not paid",NA
"1099",6505,"paid",2008-06-16
"1100",6506,"paid",2008-06-16
"1101",6514,"paid",2008-06-16
"1102",6529,"paid",2008-12-16
"1103",6531,"paid",2008-12-16
"1104",6536,"paid",2008-11-16
"1105",6543,"paid",2008-12-16
"1106",6551,"paid",2007-12-16
"1107",6554,"paid",2008-03-16
"1108",6555,"paid",2007-12-16
"1109",6557,"paid",2007-12-16
"1110",6559,"paid",2007-12-16
"1111",6560,"paid",2007-12-16
"1112",6561,"paid",2007-11-16
"1113",6562,"paid",2007-08-16
"1114",6565,"paid",2008-03-16
"1115",6567,"paid",2008-03-16
"1116",6575,"paid",2008-04-16
"1117",6576,"paid",2008-04-16
"1118",6579,"paid",2008-04-16
"1119",6580,"paid",2008-04-16
"1120",6592,"paid",2008-06-16
"1121",6593,"paid",2007-12-16
"1122",6596,"paid",2008-04-16
"1123",6597,"paid",2007-12-16
"1124",6615,"paid",2008-03-16
"1125",6632,"paid",2007-12-16
"1126",6652,"paid",2007-10-16
"1127",6660,"paid",2008-03-16
"1128",6661,"paid",2007-10-16
"1129",6671,"not paid",NA
"1130",6673,"paid",2008-02-16
"1131",6674,"not paid",NA
"1132",6685,"paid",2008-02-16
"1133",6689,"paid",2008-02-16
"1134",6695,"paid",2008-02-16
"1135",6698,"paid",2008-03-16
"1136",6699,"paid",2008-04-16
"1137",6703,"paid",2008-04-16
"1138",6711,"paid",2007-12-16
"1139",6725,"paid",2008-02-16
"1140",6732,"paid",2008-02-16
"1141",6740,"paid",2008-02-16
"1142",6741,"paid",2008-02-16
"1143",6742,"paid",2007-12-16
"1144",6749,"paid",2008-02-16
"1145",6752,"paid",2008-02-16
"1146",6755,"paid",2008-02-16
"1147",6766,"paid",2008-02-16
"1148",6783,"paid",2008-04-16
"1149",6784,"paid",2008-03-16
"1150",6785,"paid",2008-04-16
"1151",6792,"paid",2008-04-16
"1152",6798,"paid",2008-06-16
"1153",6801,"paid",2007-12-16
"1154",6839,"not paid",NA
"1155",6847,"paid",2008-06-16
"1156",6850,"paid",2008-06-16
"1157",6852,"paid",2007-12-16
"1158",6858,"paid",2007-12-16
"1159",6861,"paid",2007-12-16
"1160",6862,"not paid",NA
"1161",6863,"not paid",NA
"1162",6864,"not paid",NA
"1163",6866,"paid",2007-12-16
"1164",6870,"paid",2007-12-16
"1165",6872,"paid",2007-12-16
"1166",6873,"paid",2007-12-16
"1167",6874,"paid",2007-12-16
"1168",6875,"paid",2007-12-16
"1169",6880,"paid",2008-06-16
"1170",6883,"not paid",NA
"1171",6885,"not paid",NA
"1172",6898,"not paid",NA
"1173",6905,"paid",2007-12-16
"1174",6909,"paid",2008-03-16
"1175",6917,"paid",2007-09-16
"1176",6919,"paid",2007-10-16
"1177",6920,"paid",2008-01-16
"1178",6922,"paid",2008-01-16
"1179",6928,"not paid",NA
"1180",6929,"not paid",NA
"1181",6936,"paid",2008-08-16
"1182",6943,"paid",2007-12-16
"1183",6945,"paid",2007-12-16
"1184",6946,"paid",2008-06-16
"1185",6947,"paid",2007-12-16
"1186",6952,"paid",2008-06-16
"1187",6961,"paid",2008-02-16
"1188",6963,"paid",2008-06-16
"1189",6969,"paid",2007-12-16
"1190",6982,"paid",2008-12-16
"1191",6984,"paid",2008-12-16
"1192",6997,"paid",2008-02-16
"1193",6999,"paid",2008-02-16
"1194",7002,"paid",2007-09-16
"1195",7035,"paid",2007-12-16
"1196",7043,"paid",2008-02-16
"1197",7046,"paid",2007-12-16
"1198",7047,"paid",2007-12-16
"1199",7048,"paid",2008-06-16
"1200",7051,"paid",2008-06-16
"1201",7062,"paid",2008-06-16
"1202",7070,"paid",2007-10-16
"1203",7100,"paid",2008-06-16
"1204",7110,"paid",2007-12-16
"1205",7120,"paid",2008-08-16
"1206",7128,"not paid",NA
"1207",7133,"paid",2008-08-16
"1208",7141,"paid",2008-08-16
"1209",7142,"paid",2008-06-16
"1210",7148,"paid",2007-12-16
"1211",7160,"paid",2008-06-16
"1212",7174,"paid",2008-06-16
"1213",7181,"paid",2007-12-16
"1214",7195,"paid",2007-12-16
"1215",7200,"paid",2007-09-16
"1216",7207,"paid",2007-10-16
"1217",7208,"paid",2008-06-16
"1218",7213,"paid",2008-06-16
"1219",7217,"paid",2008-06-16
"1220",7224,"paid",2008-06-16
"1221",7235,"paid",2008-09-16
"1222",7254,"paid",2007-12-16
"1223",7257,"paid",2008-06-16
"1224",7262,"paid",2008-08-16
"1225",7265,"paid",2007-12-16
"1226",7266,"paid",2007-12-16
"1227",7267,"paid",2008-06-16
"1228",7268,"paid",2008-08-16
"1229",7270,"paid",2008-06-16
"1230",7271,"paid",2008-09-16
"1231",7272,"paid",2007-12-16
"1232",7277,"paid",2008-06-16
"1233",7281,"paid",2008-08-16
"1234",7289,"paid",2007-12-16
"1235",7308,"paid",2008-08-16
"1236",7313,"paid",2008-05-16
"1237",7315,"paid",2008-04-16
"1238",7334,"paid",2007-12-16
"1239",7335,"paid",2007-12-16
"1240",7338,"paid",2007-12-16
"1241",7345,"paid",2007-12-16
"1242",7346,"paid",2007-12-16
"1243",7354,"paid",2008-08-16
"1244",7357,"paid",2008-06-16
"1245",7358,"paid",2008-06-16
"1246",7362,"paid",2008-08-16
"1247",7364,"paid",2008-02-16
"1248",7366,"paid",2008-02-16
"1249",7368,"paid",2008-04-16
"1250",7371,"paid",2008-08-16
"1251",7376,"paid",2008-08-16
"1252",7380,"paid",2008-07-16
"1253",7382,"paid",2008-08-16
"1254",7398,"paid",2008-08-16
"1255",7402,"paid",2008-08-16
"1256",7405,"paid",2007-10-16
"1257",7418,"paid",2007-09-16
"1258",7426,"paid",2007-12-16
"1259",7438,"paid",2008-02-16
"1260",7439,"paid",2008-02-16
"1261",7448,"paid",2008-04-16
"1262",7449,"paid",2007-12-16
"1263",7497,"not paid",NA
"1264",7501,"not paid",NA
"1265",7504,"not paid",NA
"1266",7510,"not paid",NA
"1267",7511,"paid",2008-06-16
"1268",7519,"paid",2007-12-16
"1269",7534,"paid",2008-02-16
"1270",7535,"paid",2008-02-16
"1271",7545,"paid",2008-07-16
"1272",7547,"paid",2008-09-16
"1273",7548,"paid",2008-08-16
"1274",7549,"paid",2008-08-16
"1275",7557,"paid",2008-09-16
"1276",7559,"paid",2008-09-16
"1277",7565,"paid",2008-09-16
"1278",7567,"paid",2008-08-16
"1279",7615,"paid",2008-03-16
"1280",7624,"not paid",NA
"1281",7640,"paid",2008-03-16
"1282",7641,"paid",2008-01-16
"1283",7644,"paid",2008-01-16
"1284",7646,"paid",2008-01-16
"1285",7648,"paid",2008-01-16
"1286",7658,"paid",2008-01-16
"1287",7689,"paid",2008-07-16
"1288",7696,"paid",2008-09-16
"1289",7697,"not paid",NA
"1290",7703,"not paid",NA
"1291",7705,"paid",2008-07-16
"1292",7706,"not paid",NA
"1293",7716,"paid",2008-07-16
"1294",7717,"paid",2008-04-16
"1295",7720,"not paid",NA
"1296",7723,"paid",2008-09-16
"1297",7730,"paid",2008-07-16
"1298",7740,"paid",2008-12-16
"1299",7742,"paid",2008-04-16
"1300",7752,"paid",2008-04-16
"1301",7763,"not paid",NA
"1302",7768,"not paid",NA
"1303",7770,"not paid",NA
"1304",7779,"not paid",NA
"1305",7794,"paid",2008-09-16
"1306",7814,"paid",2008-09-16
"1307",7818,"not paid",NA
"1308",7823,"not paid",NA
"1309",7826,"paid",2008-09-16
"1310",7855,"paid",2008-07-16
"1311",7857,"not paid",NA
"1312",7859,"paid",2008-10-16
"1313",7870,"not paid",NA
"1314",7871,"paid",2008-06-16
"1315",7877,"not paid",NA
"1316",7882,"not paid",NA
"1317",7888,"not paid",NA
"1318",7928,"paid",2008-07-16
"1319",7931,"paid",2008-04-16
"1320",7933,"not paid",NA
"1321",7934,"not paid",NA
"1322",7944,"paid",2008-07-16
"1323",7952,"paid",2008-07-16
"1324",7961,"paid",2008-04-16
"1325",7974,"paid",2008-08-16
"1326",7977,"paid",2008-06-16
"1327",7990,"paid",2008-07-16
"1328",7991,"paid",2007-12-16
"1329",7995,"paid",2008-03-16
"1330",8004,"paid",2008-08-16
"1331",8008,"paid",2007-12-16
"1332",8013,"paid",2008-05-16
"1333",8023,"paid",2008-06-16
"1334",8024,"paid",2007-11-16
"1335",8028,"paid",2007-09-16
"1336",8032,"paid",2007-12-16
"1337",8038,"paid",2007-10-16
"1338",8040,"paid",2007-12-16
"1339",8045,"paid",2007-11-16
"1340",8050,"paid",2008-07-16
"1341",8053,"not paid",NA
"1342",8064,"not paid",NA
"1343",8066,"not paid",NA
"1344",8067,"not paid",NA
"1345",8070,"not paid",NA
"1346",8072,"not paid",NA
"1347",8076,"not paid",NA
"1348",8077,"not paid",NA
"1349",8079,"not paid",NA
"1350",8080,"not paid",NA
"1351",8088,"paid",2007-12-16
"1352",8091,"not paid",NA
"1353",8102,"not paid",NA
"1354",8106,"paid",2007-12-16
"1355",8123,"paid",2007-12-16
"1356",8126,"not paid",NA
"1357",8133,"paid",2008-10-16
"1358",8139,"not paid",NA
"1359",8141,"paid",2008-10-16
"1360",8144,"paid",2008-04-16
"1361",8145,"paid",2008-10-16
"1362",8147,"paid",2008-10-16
"1363",8149,"paid",2008-10-16
"1364",8157,"paid",2008-10-16
"1365",8167,"paid",2008-10-16
"1366",8169,"paid",2008-10-16
"1367",8173,"paid",2008-06-16
"1368",8175,"paid",2008-03-16
"1369",8176,"not paid",NA
"1370",8179,"paid",2008-06-16
"1371",8183,"not paid",NA
"1372",8184,"not paid",NA
"1373",8197,"not paid",NA
"1374",8204,"not paid",NA
"1375",8207,"not paid",NA
"1376",8212,"not paid",NA
"1377",8225,"paid",2008-08-16
"1378",8229,"paid",2008-08-16
"1379",8236,"paid",2008-05-16
"1380",8239,"paid",2008-06-16
"1381",8240,"paid",2008-03-16
"1382",8248,"paid",2007-12-16
"1383",8263,"paid",2007-12-16
"1384",8267,"paid",2008-09-16
"1385",8275,"not paid",NA
"1386",8276,"paid",2008-06-16
"1387",8279,"paid",2008-12-16
"1388",8284,"paid",2008-04-16
"1389",8290,"not paid",NA
"1390",8294,"paid",2008-04-16
"1391",8298,"paid",2008-04-16
"1392",8299,"paid",2008-06-16
"1393",8303,"paid",2008-03-16
"1394",8305,"paid",2008-04-16
"1395",8306,"paid",2008-04-16
"1396",8308,"paid",2008-04-16
"1397",8309,"paid",2008-04-16
"1398",8317,"paid",2008-02-16
"1399",8320,"paid",2008-04-16
"1400",8326,"paid",2008-04-16
"1401",8332,"paid",2008-06-16
"1402",8334,"paid",2007-12-16
"1403",8338,"paid",2008-06-16
"1404",8339,"paid",2008-07-16
"1405",8346,"paid",2008-06-16
"1406",8350,"paid",2008-06-16
"1407",8352,"paid",2007-12-16
"1408",8361,"paid",2007-12-16
"1409",8364,"paid",2007-11-16
"1410",8366,"paid",2007-11-16
"1411",8367,"paid",2008-06-16
"1412",8368,"paid",2007-12-16
"1413",8372,"paid",2008-06-16
"1414",8387,"paid",2008-06-16
"1415",8388,"paid",2008-06-16
"1416",8392,"paid",2008-06-16
"1417",8394,"paid",2008-01-16
"1418",8395,"paid",2008-03-16
"1419",8400,"paid",2007-12-16
"1420",8405,"paid",2008-02-16
"1421",8412,"paid",2008-03-16
"1422",8428,"paid",2008-01-16
"1423",8430,"paid",2008-03-16
"1424",8432,"paid",2007-12-16
"1425",8441,"paid",2008-03-16
"1426",8449,"paid",2008-02-16
"1427",8459,"paid",2008-02-16
"1428",8460,"paid",2008-02-16
"1429",8461,"paid",2008-03-16
"1430",8462,"paid",2008-01-16
"1431",8471,"paid",2008-08-16
"1432",8473,"paid",2008-03-16
"1433",8486,"paid",2008-03-16
"1434",8497,"paid",2008-05-16
"1435",8500,"paid",2008-04-16
"1436",8510,"paid",2007-12-16
"1437",8519,"paid",2008-02-16
"1438",8521,"paid",2008-04-16
"1439",8524,"paid",2007-12-16
"1440",8526,"paid",2008-04-16
"1441",8560,"paid",2008-07-16
"1442",8562,"paid",2008-07-16
"1443",8567,"paid",2008-06-16
"1444",8569,"paid",2008-06-16
"1445",8571,"paid",2008-05-16
"1446",8576,"paid",2008-03-16
"1447",8579,"paid",2008-03-16
"1448",8586,"paid",2008-03-16
"1449",8587,"paid",2008-12-16
"1450",8589,"paid",2008-06-16
"1451",8594,"paid",2008-12-16
"1452",8596,"paid",2008-06-16
"1453",8603,"paid",2008-04-16
"1454",8607,"paid",2008-04-16
"1455",8636,"paid",2008-01-16
"1456",8645,"paid",2008-04-16
"1457",8648,"paid",2008-04-16
"1458",8650,"paid",2008-06-16
"1459",8655,"paid",2008-06-16
"1460",8664,"paid",2008-01-16
"1461",8675,"paid",2008-06-16
"1462",8676,"paid",2008-08-16
"1463",8681,"paid",2008-08-16
"1464",8684,"paid",2008-06-16
"1465",8686,"paid",2008-06-16
"1466",8703,"paid",2008-07-16
"1467",8705,"paid",2008-07-16
"1468",8706,"paid",2008-07-16
"1469",8713,"paid",2008-08-16
"1470",8714,"paid",2008-08-16
"1471",8724,"paid",2007-10-16
"1472",8727,"paid",2007-12-16
"1473",8731,"paid",2008-03-16
"1474",8737,"paid",2008-03-16
"1475",8745,"not paid",NA
"1476",8747,"paid",2008-07-16
"1477",8752,"paid",2008-07-16
"1478",8753,"paid",2008-07-16
"1479",8754,"paid",2008-07-16
"1480",8755,"paid",2008-07-16
"1481",8758,"paid",2008-07-16
"1482",8759,"paid",2008-07-16
"1483",8761,"paid",2008-07-16
"1484",8764,"paid",2008-07-16
"1485",8765,"paid",2008-07-16
"1486",8766,"paid",2008-07-16
"1487",8768,"paid",2008-07-16
"1488",8773,"paid",2008-07-16
"1489",8775,"paid",2008-07-16
"1490",8780,"paid",2008-07-16
"1491",8781,"paid",2008-07-16
"1492",8782,"paid",2008-07-16
"1493",8786,"paid",2008-07-16
"1494",8807,"paid",2008-03-16
"1495",8809,"paid",2008-05-16
"1496",8811,"paid",2008-08-16
"1497",8812,"paid",2008-03-16
"1498",8814,"not paid",NA
"1499",8821,"paid",2008-08-16
"1500",8823,"paid",2008-07-16
"1501",8828,"paid",2008-04-16
"1502",8829,"paid",2008-04-16
"1503",8830,"paid",2008-01-16
"1504",8838,"not paid",NA
"1505",8843,"paid",2008-01-16
"1506",8845,"paid",2008-01-16
"1507",8852,"paid",2008-01-16
"1508",8854,"paid",2008-11-16
"1509",8857,"paid",2008-07-16
"1510",8858,"paid",2008-11-16
"1511",8860,"paid",2008-11-16
"1512",8861,"paid",2008-07-16
"1513",8862,"paid",2009-01-16
"1514",8871,"paid",2008-07-16
"1515",8873,"paid",2009-01-16
"1516",8876,"paid",2009-02-16
"1517",8879,"paid",2008-11-16
"1518",8888,"paid",2008-07-16
"1519",8896,"paid",2009-01-16
"1520",8897,"paid",2008-11-16
"1521",8899,"paid",2008-07-16
"1522",8901,"paid",2008-11-16
"1523",8909,"paid",2008-07-16
"1524",8910,"paid",2009-01-16
"1525",8912,"paid",2009-01-16
"1526",8915,"paid",2009-01-16
"1527",8919,"paid",2008-07-16
"1528",8924,"paid",2008-07-16
"1529",8925,"paid",2009-01-16
"1530",8931,"paid",2009-01-16
"1531",8933,"paid",2009-01-16
"1532",8934,"paid",2009-01-16
"1533",8935,"paid",2008-07-16
"1534",8936,"paid",2009-01-16
"1535",8938,"paid",2009-01-16
"1536",8941,"paid",2008-07-16
"1537",8946,"paid",2008-05-16
"1538",8949,"paid",2008-07-16
"1539",8951,"paid",2008-11-16
"1540",8958,"paid",2008-08-16
"1541",8962,"paid",2009-02-16
"1542",8972,"paid",2008-12-16
"1543",8974,"paid",2008-12-16
"1544",8979,"paid",2009-01-16
"1545",8981,"paid",2008-07-16
"1546",8986,"paid",2008-12-16
"1547",8993,"paid",2008-11-16
"1548",8994,"paid",2009-01-16
"1549",8995,"paid",2008-11-16
"1550",9005,"paid",2008-11-16
"1551",9007,"paid",2008-05-16
"1552",9014,"paid",2009-01-16
"1553",9018,"paid",2008-12-16
"1554",9024,"paid",2008-03-16
"1555",9037,"not paid",NA
"1556",9043,"not paid",NA
"1557",9057,"paid",2008-01-16
"1558",9064,"paid",2009-01-16
"1559",9065,"paid",2008-11-16
"1560",9076,"paid",2008-08-16
"1561",9087,"paid",2009-02-16
"1562",9090,"paid",2009-01-16
"1563",9092,"paid",2009-02-16
"1564",9094,"paid",2008-08-16
"1565",9098,"paid",2008-08-16
"1566",9100,"paid",2008-08-16
"1567",9106,"paid",2008-07-16
"1568",9109,"paid",2008-12-16
"1569",9114,"paid",2009-01-16
"1570",9115,"paid",2009-02-16
"1571",9120,"paid",2009-02-16
"1572",9124,"paid",2009-02-16
"1573",9133,"paid",2008-07-16
"1574",9141,"paid",2008-07-16
"1575",9162,"paid",2008-11-16
